216.450000000001,-156,14.9
190.85,-247.399999999998,55.7
153.450000000001,-240.799999999999,42.8
8.95000000000073,253,102.7
-26.0499999999993,260,156.4
-189.049999999999,-176.899999999998,95.3
-28.6499999999996,-102.099999999999,99.5
8.85000000000036,-50.5999999999985,111.6
-5.04999999999927,-56.2999999999993,107
2.15000000000055,-76,76.4
57.25,-133.700000000001,-23.8
72.25,-145.799999999999,7
47.6500000000005,-81.2999999999993,82.5
-240.25,-27.3999999999978,164.9
-193.849999999999,-85,176
-221.65,-107.200000000001,174.1
-188.75,-82.2999999999993,211.8
-179.849999999999,-82.2000000000007,120.3
-133.049999999999,-94.2999999999993,48.7
-94.25,-55.7999999999993,60.6
-173.75,-83.8999999999978,66.5
205.35,31.5,-59.8
273.25,158.700000000001,-85
296.85,148.100000000002,-107.8
-177.95,149.799999999999,149.6
25.5500000000002,148.700000000001,115.5
26.25,149.799999999999,93.7
22.9500000000007,120.5,130.4
-103.25,78,145.2
-83.3499999999995,92.6000000000022,118.9
-73.3499999999995,86,131.2
-81.9499999999998,62.6000000000022,113
-159.95,3.70000000000073,121.8
184.450000000001,-59.3999999999978,99.9
-252.65,241,88.6
-245.549999999999,213.400000000001,68.4
316.450000000001,68.1000000000022,57.7
231.650000000001,21.9000000000015,216.5
240.150000000001,75.1000000000022,209.2
237.05,54.2999999999993,264.6
231.650000000001,7.20000000000073,289.8
-29.0499999999993,282.600000000002,209.1
-26.0499999999993,276.5,203.4
295.450000000001,-15.0999999999985,172
325.85,35.6000000000022,110.5
217.85,2.60000000000218,198.9
224.35,2.10000000000218,187.9
212.25,37.7000000000007,170.5
300.85,45.2000000000007,128.4
-77.4499999999998,207.600000000002,225.8
-208.25,59.6000000000022,25.5
-127.45,-112.599999999999,78.6
-160.549999999999,-102.399999999998,114.8
-231.349999999999,80.4000000000015,-9.3
-196.049999999999,95.7000000000007,-8.1
-38.9499999999998,-131.700000000001,160.2
-162.65,171.5,0.9
83.5500000000002,-224.5,295.5
89.75,-150.599999999999,261.9
95.3500000000004,-217.899999999998,368.8
-233.15,194.600000000002,17
-227.65,203.299999999999,18.3
-221.65,207.400000000001,11.8
281.650000000001,127.400000000001,114
49.3500000000004,317.900000000001,122.2
-96.9499999999998,40,244
31.4500000000007,200.700000000001,10
53.4500000000007,91.5,79.4
55.25,35.1000000000022,121
51.9500000000007,37.4000000000015,105.1
67.0500000000002,57.1000000000022,96.9
33.1500000000005,167.299999999999,73.9
-1.75,59.4000000000015,138.5
-28.0499999999993,100.200000000001,243.3
6.15000000000055,176.900000000001,151.1
-80.75,189.900000000001,-98
-50.6499999999996,254.200000000001,-32.7
-107.049999999999,189,-115.9
-149.25,167.400000000001,-150.6
-286.75,-105,-104.2
-282.549999999999,-105.899999999998,-104.3
36.25,-289.200000000001,83
28.9500000000007,-247.5,138.1
-1.54999999999927,-252.399999999998,147.8
26.75,-260.299999999999,138.4
-26.5499999999993,10.6000000000022,46.2
59.4500000000007,-193.299999999999,330.3
-133.25,-141.799999999999,11.7
-135.95,-105.700000000001,73.4
6.35000000000036,-231.799999999999,100.2
-57.0499999999993,-222.5,82.6
-119.45,-155.399999999998,99.1
-170.849999999999,-113.200000000001,96.1
-310.95,-142.700000000001,-36.7
165.950000000001,-333.099999999999,-2.5
245.85,80.5,-39.4
255.450000000001,93.2999999999993,-77.3
203.55,89.9000000000015,-40.5
220.450000000001,73.5,-42.4
-120.849999999999,227.799999999999,-130.7
10.3500000000004,95.1000000000022,294.3
1.15000000000055,117.100000000002,284.8
4.25,95.4000000000015,293
31.3500000000004,142.400000000001,310.9
-21.4499999999998,112.200000000001,296.3
270.25,234.400000000001,13.7
284.35,209,82.2
221.450000000001,210.700000000001,65.2
230.85,247.799999999999,37.6
219.75,247.700000000001,25.4
233.05,195.100000000002,10.9
202.85,172,-13.2
-18.6499999999996,63.2000000000007,55.7
-255.049999999999,-177,-136
-280.15,-162.599999999999,-123.8
-259.349999999999,-183.399999999998,-101
-165.25,465,-122.4
-162.25,437.5,-124.5
-139.25,434.400000000001,-143.8
-146.15,468.400000000001,-121.9
-174.45,454.200000000001,-146.4
-143.049999999999,460.799999999999,-135.2
-154.15,498.299999999999,-144.1
-161.45,459.600000000002,-146
-276.349999999999,2.5,159
-281.049999999999,-19.5999999999985,117.1
-291.25,-50.8999999999978,143.8
339.450000000001,66.2999999999993,-2.3
61.75,81.1000000000022,115.4
-255.049999999999,179.100000000002,144.5
57.6500000000005,128.600000000002,-73.1
4.65000000000055,59.6000000000022,-91.6
21.8500000000004,64.6000000000022,-67.5
-2.94999999999982,101,-60.8
-8.94999999999982,54.2999999999993,-60
7.65000000000055,54.5,-78.7
-107.65,-32.2000000000007,298.2
-77.25,-55,300.4
19.3500000000004,-224.899999999998,-42.3
25.1500000000005,-190.399999999998,-23.1
6.05000000000018,-196.399999999998,-5
-3.75,-200.399999999998,-24.9
31.0500000000002,-197.200000000001,4.7
48.3500000000004,-258.399999999998,45
-36.4499999999998,-143.799999999999,70.1
-31.75,-180,112.2
145.75,-266.700000000001,216.3
99.1500000000005,-215.899999999998,220.3
-402.15,-148,-131.4
-348.45,-152.899999999998,-125.7
-370.75,-88.5999999999985,-68.7
-386.65,-118.700000000001,-50.2
-377.45,-93.7000000000007,-79.5
116.25,-211.899999999998,-125.5
169.450000000001,-293.799999999999,-23.6
-162.349999999999,238.5,218.5
-321.25,-80.2000000000007,-30
45.75,-175.5,453.3
22.9500000000007,129.5,40.8
55.4500000000007,131.900000000001,27.6
47.4500000000007,125.200000000001,64.1
166.950000000001,54.2000000000007,321.4
-101.65,20.1000000000022,155.7
-133.25,102.799999999999,1.8
-115.15,216.600000000002,120.2
-84.9499999999998,152.600000000002,54.5
-78.4499999999998,131.900000000001,67.8
-103.349999999999,224.200000000001,113.3
-112.95,161.900000000001,47.2
-85.4499999999998,31.2999999999993,-15
-79.3499999999995,56.5,4.2
-112.15,186,50.4
-129.65,-6.09999999999854,115.7
0.450000000000728,251.100000000002,26.7
95.5500000000002,221.5,24.1
-53.9499999999998,-148.5,-89.6
-52.3499999999995,-156.599999999999,-74.9
-32.9499999999998,-139.5,-20.9
93.3500000000004,123.900000000001,159.4
331.25,-154.399999999998,49.7
-149.849999999999,186.600000000002,-14.7
-204.45,-85.7999999999993,131.3
-180.849999999999,-37.2999999999993,94.7
148.650000000001,67.2000000000007,26.5
120.25,160.700000000001,-0.9
162.35,144.400000000001,16.5
143.75,165.799999999999,-28.5
165.950000000001,130.600000000002,13.9
159.35,131.600000000002,43.1
-231.549999999999,307.299999999999,-107.2
-145.349999999999,422.200000000001,-68.6
82.25,183.5,59.9
91.6500000000005,232.200000000001,74.2
67.25,162.200000000001,87.1
58.9500000000007,164.100000000002,44.7
42.25,176.100000000002,78.9
170.450000000001,-39.3999999999978,38.2
121.85,215.200000000001,38.2
-17.0499999999993,-14,-22.3
22.6500000000005,-97.8999999999978,68.6
-12.4499999999998,-142,79.1
-22.5499999999993,-218.700000000001,113.5
-2.34999999999945,-127.799999999999,80
-10.25,-127.700000000001,157.5
21.9500000000007,-58.7000000000007,83.2
16.4500000000007,-63.5,84.2
10.4500000000007,-60.0999999999985,71.3
-4.84999999999945,-64.5,88.4
-21.25,-98.3999999999978,49.1
-21.0499999999993,-114.299999999999,59.2
7.95000000000073,-63.2999999999993,62.1
4.85000000000036,-33.7999999999993,104.5
31.4500000000007,4.29999999999927,70.2
101.950000000001,-16.8999999999978,199
36.8500000000004,32.5,176.6
63.0500000000002,44,219.3
-81.75,-195.799999999999,26.7
-57.8499999999995,-188.5,-20
-70.6499999999996,-189.799999999999,-1.7
34.9500000000007,-63.2000000000007,40.9
73.6500000000005,-4.70000000000073,31.2
209.650000000001,131.900000000001,-0.4
143.150000000001,90.2000000000007,52.2
150.950000000001,-2.89999999999782,4.4
-171.15,7.10000000000218,169.3
-179.849999999999,15.1000000000022,194.9
-112.549999999999,17.4000000000015,196.9
-29.6499999999996,-191.299999999999,293.1
-53.25,-156.200000000001,268.5
-32.75,-171.700000000001,268.7
-147.049999999999,-156.399999999998,285.3
62.75,227.5,-50.5
18.0500000000002,238.200000000001,-83.1
29.9500000000007,-291.200000000001,142.7
-210.849999999999,223.5,-121.9
-227.849999999999,209.900000000001,-111.1
74.4500000000007,-14.5999999999985,266.7
-122.049999999999,133.799999999999,106.6
-145.25,125.400000000001,177.4
-78.8499999999995,147.900000000001,185.2
-164.349999999999,100.100000000002,164.4
-245.049999999999,220.700000000001,11.7
-276.549999999999,160.5,-13.7
-240.95,194.900000000001,50.6
-231.75,210.100000000002,-14.4
-283.95,190,75.5
-303.849999999999,85.2000000000007,67.2
-303.65,35.6000000000022,33.7
309.35,121.100000000002,122
296.35,109.700000000001,135.7
144.35,157.799999999999,267.4
121.05,128.799999999999,217.3
125.150000000001,107.100000000002,207.5
123.450000000001,112.100000000002,267.3
163.450000000001,104.200000000001,297.1
132.35,149.600000000002,299.9
-192.849999999999,-190.799999999999,-88.4
-143.349999999999,-151.5,-62
-147.45,-64.7999999999993,-38.8
-51.9499999999998,23.5,91.4
-103.849999999999,14.1000000000022,47
-165.349999999999,-93.7000000000007,297.7
-126.849999999999,5.5,298.7
-146.349999999999,-12.2000000000007,327.8
-127.45,-94.5,314.5
-185.049999999999,0,308.5
-197.349999999999,40.5,285.8
47.3500000000004,92.7999999999993,272.1
130.85,93.4000000000015,349
52.8500000000004,132.799999999999,275.6
115.25,61.7999999999993,376.2
55.4500000000007,132.900000000001,320.8
24.8500000000004,161,296.5
43.6500000000005,155.900000000001,298.2
-20.25,141.700000000001,260.4
-43.75,145.200000000001,282
-48.3499999999995,149.299999999999,273.9
47.75,105.799999999999,331.1
-162.95,16.7000000000007,56.6
-130.049999999999,103.299999999999,55.9
-84.6499999999996,-51.2999999999993,79
57.0500000000002,59.2000000000007,85.1
212.650000000001,-159.799999999999,99.8
106.650000000001,-252.299999999999,142.9
52.3500000000004,-244.899999999998,132.1
220.450000000001,-96.5,14.1
236.150000000001,-22.0999999999985,24
327.25,225.700000000001,114.8
281.85,186.299999999999,91.4
303.25,187.5,57.2
307.85,163,50
275.05,-114.099999999999,-20.4
297.85,-127.099999999999,24.2
274.25,-140.5,-25.7
272.650000000001,-208.799999999999,115.2
5.25,159.100000000002,252.3
35.4500000000007,-77.2000000000007,6.4
19.4500000000007,-139.399999999998,-14
7.65000000000055,-191,-19.8
-19.0499999999993,-187.399999999998,-29.5
53.4500000000007,-130,-13.3
22.8500000000004,-135.299999999999,27.7
61.0500000000002,-60.7999999999993,42.8
78.5500000000002,-21.5,52.4
54.3500000000004,86.1000000000022,50.8
67.1500000000005,112.200000000001,99.6
50.0500000000002,109.100000000002,89.5
51.1500000000005,102.200000000001,91.4
55.9500000000007,110.100000000002,126.8
146.950000000001,83.5,-82.9
-144.049999999999,-16.7999999999993,155.5
-129.75,-38.2999999999993,199
-164.25,17.5,51.5
-141.549999999999,19.2000000000007,83
246.85,-57.2999999999993,-10.5
305.35,-191.200000000001,125.2
269.05,-258,234.2
195.35,-158.899999999998,151.2
-172.75,-235.200000000001,67.9
-177.849999999999,-6.29999999999927,142.7
-147.349999999999,43,190.9
-171.25,74.4000000000015,176.7
-100.049999999999,66.4000000000015,193.8
90.0500000000002,-264.700000000001,-61.2
69.0500000000002,-38.0999999999985,202.4
67.25,-0.700000000000728,207.2
89.4500000000007,-49.3999999999978,234.2
