Track_ID,Frame,x,y,z,Amp_Peak_,Background,sigma,Track_Length,tau_fast,nphoton,lt_tau,lt_amp,lt_bg,lt_chi2
6958,6041,77.8570929516485,86.0033907915359,0,11.0065371319548,0.144551995663011,2.25484662197568,2,2.50490136511935,726,1.94280607571494,597.9705518204,12.8039496471013,0.993564352812366
6958,6042,77.8571790207556,86.0032697106605,0,11.0065371319548,0.144551995663011,2.25484662197568,2,2.50490136511935,726,1.94280607571494,597.9705518204,12.8039496471013,0.993564352812366
6961,6044,66.8393733757664,62.9296387985521,0,14.1295324448693,0.128588234284083,2.22517329538834,3,2.22978171791395,1333,1.8123653975405,1108.82952983939,16.6339782984784,0.995978961944321
6961,6045,66.8394598740269,62.9295180872255,0,14.1295324448693,0.128588234284083,2.22517329538834,3,2.22978171791395,1333,1.8123653975405,1108.82952983939,16.6339782984784,0.995978961944321
6961,6046,66.8395464914967,62.9293974951082,0,14.1295324448693,0.128588234284083,2.22517329538834,3,2.22978171791395,1333,1.8123653975405,1108.82952983939,16.6339782984784,0.995978961944321
6962,6044,88.6268314117013,11.458216531348,0,22.623648352651,0.0025,2.42477076153785,4,2.33208538003307,2926,1.69450509846614,2392.60962931741,52.3606008406771,0.984569167711323
6962,6045,88.6269179099618,11.4580958200214,0,22.623648352651,0.0025,2.42477076153785,4,2.33208538003307,2926,1.69450509846614,2392.60962931741,52.3606008406771,0.984569167711323
6962,6046,88.6270045274316,11.457975227904,0,22.623648352651,0.0025,2.42477076153785,4,2.33208538003307,2926,1.69450509846614,2392.60962931741,52.3606008406771,0.984569167711323
6962,6047,88.6270913117944,11.457854766917,0,22.623648352651,0.0025,2.42477076153785,4,2.33208538003307,2926,1.69450509846614,2392.60962931741,52.3606008406771,0.984569167711323
6966,6051,65.1122051242972,62.9353103880292,0,4.23955792787242,0.22543999536952,2.20336708907301,1,2.93001830386375,149,1.4652581667927,107.625746904347,5.32063342143941,0.980953671547278
6970,6054,77.2924863015069,86.3995456201971,0,7.67499471172128,0.145058929941946,2.23484727853958,2,2.72331327927448,504,1.5625193488386,389.603299539367,15.5813767711696,0.982844337260766
6970,6055,77.2925742541207,86.3994261844099,0,7.67499471172128,0.145058929941946,2.23484727853958,2,2.72331327927448,504,1.5625193488386,389.603299539367,15.5813767711696,0.982844337260766
6971,6054,89.6316231013916,10.3570962734518,0,4.04356864200075,0.146363999510509,2.26472567818929,1,3.62400742626208,139,1.59085805230852,105.080733938921,8.01329710861802,0.999424391823826
6973,6057,30.4404173400049,73.7112971149935,0,5.35935277581075,0.249096757052717,1.94351955309809,1,3.78905599025525,148,1.20767173687701,107.025180286573,12.5507515937287,0.993591134601497
6974,6057,35.0499286733771,44.9001561155358,0,8.57102669071333,0.142292021587233,2.22612095793374,3,2.44666676634262,655,1.73437130804547,551.78761576936,11.9834661789711,1.00184256353104
6974,6058,35.0500170313026,44.9000370969812,0,8.57102669071333,0.142292021587233,2.22612095793374,3,2.44666676634262,655,1.73437130804547,551.78761576936,11.9834661789711,1.00184256353104
6974,6059,35.050105556121,44.8999181976358,0,8.57102669071333,0.142292021587233,2.22612095793374,3,2.44666676634262,655,1.73437130804547,551.78761576936,11.9834661789711,1.00184256353104
6975,6057,78.2230786023661,87.8142707221577,0,7.88379192867804,0.183303300054663,2.20570907454121,2,3.12616245749088,480,1.67384956125549,378.335231056598,19.8243702392854,0.982189880958454
6975,6058,78.2231669602916,87.814151703603,0,7.88379192867804,0.183303300054663,2.20570907454121,2,3.12616245749088,480,1.67384956125549,378.335231056598,19.8243702392854,0.982189880958454
6976,6058,67.0451910388219,62.529589962261,0,9.62550497199042,0.150881921107476,2.13102065209623,1,2.7753950859292,284,1.61272185925946,231.32744087522,10.0044286399545,1.01159612900529
6979,6062,89.3011646494822,12.1134033032463,0,11.0685415386917,0.152055887407491,2.12339958612939,3,2.47841673388928,951,1.73856177795549,747.927758657983,18.8423471446781,0.995807739461259
6979,6063,89.3012537465052,12.1132849522637,0,11.0685415386917,0.152055887407491,2.12339958612939,3,2.47841673388928,951,1.73856177795549,747.927758657983,18.8423471446781,0.995807739461259
6979,6064,89.3013429865794,12.1131667443321,0,11.0685415386917,0.152055887407491,2.12339958612939,3,2.47841673388928,951,1.73856177795549,747.927758657983,18.8423471446781,0.995807739461259
6981,6066,79.1770675802807,86.0616935681672,0,9.34387734850138,0.167106062881004,2.1559122151345,2,2.97745223566149,555,1.51507856552686,421.024067199402,25.7691635654724,0.975443464182377
6981,6067,79.1771572495083,86.0615757893891,0,9.34387734850138,0.167106062881004,2.1559122151345,2,2.97745223566149,555,1.51507856552686,421.024067199402,25.7691635654724,0.975443464182377
6982,6066,88.8380777436221,10.135233277044,0,13.5743456925247,0.005,2.48393815165246,2,2.40672033973494,929,1.88498779663167,755.870477682702,15.5927498769163,1.01050328635598
6982,6067,88.8381674128497,10.1351154982659,0,13.5743456925247,0.005,2.48393815165246,2,2.40672033973494,929,1.88498779663167,755.870477682702,15.5927498769163,1.01050328635598
6983,6067,65.6513108267274,63.0458215455243,0,8.63651896287144,0.12459591640638,2.13865024624186,1,2.22632958291245,257,1.67305973913164,215.916619390895,4.57380916596245,1.09826340997421
6984,6068,66.7205648687086,62.6064323643316,0,19.3686047806679,0.005,2.38279464480066,2,2.50517195635894,1258,1.96188352972166,1026.38492275288,20.4334172579267,0.984823391805676
6984,6069,66.7206548478804,62.6063148716558,0,19.3686047806679,0.005,2.38279464480066,2,2.50517195635894,1258,1.96188352972166,1026.38492275288,20.4334172579267,0.984823391805676
6987,6070,13.8644086026703,61.9209898178084,0,4.7472872217002,0.170594422696135,2.26700241396897,1,2.64148539834109,165,1.88519544890392,125.306455899604,3.1618691540694,0.984614556728924
6989,6074,67.3234011096007,62.8820216129337,0,3.46924621483402,0.145993430556653,2.19468473326051,1,3.87375878535367,109,2.31709937136202,85.6177289640758,7.8032036491147,0.994246187865374
6992,6077,76.915898891323,86.8214574345844,0,14.51339319657,0.125204369893238,2.18169165118677,4,2.30684482281416,1739,2.02382920431649,1522.94690351456,12.3225695237538,1.05165202790412
6992,6078,76.915990181797,86.8213412651317,0,14.51339319657,0.125204369893238,2.18169165118677,4,2.30684482281416,1739,2.02382920431649,1522.94690351456,12.3225695237538,1.05165202790412
6992,6079,76.916081615322,86.8212252387302,0,14.51339319657,0.125204369893238,2.18169165118677,4,2.30684482281416,1739,2.02382920431649,1522.94690351456,12.3225695237538,1.05165202790412
6992,6080,76.9161731680564,86.8211093673007,0,14.51339319657,0.125204369893238,2.18169165118677,4,2.30684482281416,1739,2.02382920431649,1522.94690351456,12.3225695237538,1.05165202790412
